Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R500,5,2021-04-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R558,5,2021-03-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R594,5,2021-02-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R636,5,2021-01-06 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R639,5,2021-01-05 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1539, truly last all day,P1R660,5,2020-12-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R684,5,2020-11-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R832,5,2020-07-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R834,5,2020-07-14 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R849,5,2020-07-02 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R876,5,2020-06-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R882,5,2020-06-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1552, whole day,P1R885,5,2020-06-10 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R902,5,2020-05-31 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1022,4,2020-04-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1565, last ALL DAY,P1R1043,5,2020-04-14 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1055,5,2020-04-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1063,5,2020-04-05 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1570, last most of the day,P1R1088,4,2020-03-28 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1100,5,2020-03-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1572, will last all day,P1R1109,5,2020-03-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1136,5,2020-03-01 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1145,4,2020-02-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1574, definitely lasts all day,P1R1152,4,2020-02-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1156,5,2020-02-19 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1577, lasts all day.,P1R1168,5,2020-02-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1176,5,2020-02-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1180,5,2020-02-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1581, lasts ALL DAY,P1R1189,5,2020-02-06 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1202,5,2020-02-02 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1216,5,2020-01-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1587, actually lasts all day,P1R1226,5,2020-01-19 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1588, lasted all day,P1R1236,5,2020-01-19 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1589, can last up to a whole day,P1R1243,4,2020-01-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1565, last ALL DAY,P1R1248,3,2020-01-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1249,5,2020-01-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1592, lasts ALL day,P1R1255,5,2020-01-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1258,5,2020-01-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1288,5,2019-12-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1313,5,2019-12-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1602, does last all day,P1R1333,5,2019-12-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1350,5,2019-11-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1605, my make up lasts all day,P1R1351,5,2019-11-29 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1367,5,2019-11-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1609, truly lasts all day,P1R1368,5,2019-11-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1377,5,2019-11-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1581, lasts ALL DAY,P1R1387,5,2019-11-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1391,5,2019-11-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1404,5,2019-11-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1415,5,2019-11-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1419,5,2019-11-03 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1450,5,2019-10-14 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1592, lasts ALL day,P1R1458,5,2019-10-10 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1619, lasts throughout the day,P1R1472,5,2019-09-27 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1588, lasted all day,P1R1481,5,2019-09-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1622, lasts pretty much all day,P1R1491,5,2019-09-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1493,5,2019-09-14 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1497,5,2019-09-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1506,5,2019-09-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1629, literally lasts ALL day,P1R1543,5,2019-08-23 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1578,5,2019-08-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1599,5,2019-08-03 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1606,5,2019-07-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1640, all day,P1R1611,5,2019-07-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1614,4,2019-07-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1588, lasted all day,P1R1623,5,2019-07-20 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1627,5,2019-07-19 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1629,4,2019-07-19 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1637,5,2019-07-17 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1647, lasts the whole day,P1R1650,5,2019-07-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1588, lasted all day,P1R1681,1,2019-06-26 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1698,5,2019-06-19 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1653, last a good amount of the day.,P1R1710,4,2019-06-14 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1731,5,2019-06-07 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1735,5,2019-06-08 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1737,5,2019-06-07 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1752,5,2019-05-29 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1761,5,2019-05-24 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1537, last all day,P1R1770,5,2019-05-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1662, last the whole day,P1R1798,5,2019-05-15 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1808,5,2019-05-13 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1665, lasts all DAY,P1R1818,5,2019-05-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1822,5,2019-05-06 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1857,5,2019-04-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1883,5,2019-04-17 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1897,5,2019-04-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1912,4,2019-04-04 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1929,5,2019-03-30 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1955,5,2019-03-20 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1966,4,2019-03-18 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R1997,3,2019-03-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2010,5,2019-03-04 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2021,5,2019-02-28 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2047,5,2019-02-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I1689, throughout the whole day,P1R2048,5,2019-02-22 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2052,5,2019-02-21 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2069,5,2019-02-16 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2081,5,2019-02-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2085,5,2019-02-12 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2121,5,2019-01-31 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2122,5,2019-01-31 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2135,5,2019-01-27 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2145,5,2019-01-25 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2153,5,2019-01-24 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2190,5,2019-01-11 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I852, lasts all day,P1R2207,5,2019-01-09 00:00:00
Positive,P4L1I3,Product,6000,5906,4.7565,4.75792978891523,P4L2I15,Time,1461,1438,4.77960301163587,4.77816411682893,P4L3I142,day,356,344,4.77325581395349,4.77528089887641,P4L4I862, lasts me all day,P1R2224,5,2019-01-05 00:00:00
